Data from SE1cfu__3__17-37-24-511.txt Node

2912.9	0
2917.1	4.71
2921.1	3.68
2925.2	0.45
2929.3	6.59
2933.4	4.92
2937.5	1.53
2941.6	0.88
2945.7	6.7
2949.8	2.55
2953.8	0.03
2957.9	11.72
2962	10.36
2966.1	8.49
2970.1	0
2974.2	10.25
2978.2	2.53
2982.3	0.29
2986.3	1.37
2990.4	7.32
2994.4	0
2998.5	0.05
3002.5	0.07
3006.6	0
3010.6	0
3014.6	0
3018.7	2.07
3022.7	7.43
3026.7	0.41
3030.7	0
3034.8	8.82
3038.8	10.56
3042.8	0.57
3046.8	0.71
3050.8	1.07
3054.8	0.07
3058.8	5.36
3062.8	0
3066.8	0.8
3070.8	5.99
3074.8	2.84
3078.8	2.64
3082.8	1.28
3086.8	2.94
3090.7	1.82
3094.7	0
3098.7	2.92
3102.7	3.85
3106.6	0
3110.6	0.41
3114.6	1.99
3118.5	6.59
3122.5	0
3126.4	0.54
3130.4	7.56
3134.3	1.74
3138.3	0
3142.2	5.57
3146.2	0
3150.1	6.9
3154	6.62
3158	1.48
3161.9	0.43
3165.8	1.37
3169.8	5.15
3173.7	8.35
3177.6	0
3181.5	0.67
3185.4	3.59
3189.4	0
3193.3	0
3197.2	0.3
3201.1	1.92
3205	1.9
3208.9	0
3212.8	4.05
3216.7	6.81
3220.5	0
3224.4	4.93
3228.3	4.95
3232.2	0
3236.1	0.03
3240	0.56
3243.8	1.27
3247.7	0.56
3251.6	5.12
3255.4	0
3259.3	0
3263.2	0
3267	0
3270.9	0
3274.7	0
3278.6	6.38
3282.4	3.02
3286.3	0.91
3290.1	5.73
3293.9	1.64
3297.8	0.59
3301.6	0.56
3305.4	6.88
3309.3	1.65
3313.1	7.36
3316.9	9.99
3320.7	7.33
3324.6	3.58
3328.4	0.02
3332.2	4.1
3336	2.75
3339.8	13.45
3343.6	0.19
3347.4	19.63
3351.2	9.87
3355	13.85
3358.8	7.15
3362.6	0.57
3366.4	11.2
3370.2	9.06
3374	14.18
3377.7	11.58
3381.5	12.03
3385.3	0.77
3389.1	10.72
3392.8	5.46
3396.6	3.92
3400.4	0.41
3404.1	10.11
3407.9	0
3411.7	0
3415.4	0
3419.2	0
3422.9	0
3426.7	0
3430.4	6.39
3434.2	0
3437.9	2.62
3441.6	0
3445.4	0.02
3449.1	0
3452.8	2.51
3456.6	0
3460.3	0.19
3464	0
3467.7	0
3471.4	0
3475.2	0
3478.9	3.51
3482.6	0.64
3486.3	0
3490	0.6
3493.7	0
3497.4	0.59
3501.1	0
3504.8	4.03
3508.5	0
3512.2	1.87
3515.9	2.57
3519.5	0
3523.2	5.73
3526.9	0
3530.6	0.63
3534.3	0
3537.9	0.89
3541.6	5.69
3545.3	0
3548.9	0.54
3552.6	0
3556.3	0
3559.9	0
3563.6	0
3567.2	1.99
3570.9	2.13
3574.5	0
3578.2	0.19
3581.8	0
3585.4	0.25
3589.1	5.49
3592.7	4.5
3596.3	13.5
3600	3.28
3603.6	5.28
3607.2	0.91
3610.9	5.16
3614.5	0.81
3618.1	4.78
3621.7	2.2
3625.3	0
3628.9	6.18
3632.5	4.08
3636.1	2.96
3639.7	7.94
3643.3	0
3646.9	0.57
3650.5	4.91
3654.1	0.08
3657.7	0.37
3661.3	8.09
3664.9	4.5
3668.5	4.11
3672.1	0.05
3675.6	4.87
3679.2	10.96
3682.8	7.77
3686.4	15.27
3689.9	16.13
3693.5	13.17
3697.1	5.58
3700.6	5.24
3704.2	0.82
3707.7	7.46
3711.3	4.65
3714.9	7.84
3718.4	1.67
3722	0.8
3725.5	0
3729	0
3732.6	0
3736.1	0
3739.7	0
3743.2	0
3746.7	0
3750.3	0
3753.8	0
3757.3	0
3760.8	0
3764.3	0
3767.9	0
3771.4	0
3774.9	0
3778.4	0.31
3781.9	0
3785.4	0.65
3788.9	0
3792.4	0.19
3795.9	5.41
3799.4	1.91
3802.9	4.05
3806.4	0.53
3809.9	8.6
3813.4	0
3816.9	0.88
3820.3	1.71
3823.8	1.26
3827.3	3.17
3830.8	6.39
3834.2	0.66
3837.7	0.26
3841.2	5.85
3844.6	2.54
3848.1	0.45
3851.6	7.63
3855	0.56
3858.5	3.17
3861.9	2.73
3865.4	1.57
3868.8	0
3872.3	0.62
3875.7	8.95
3879.2	1.51
3882.6	14.71
3886.1	17.48
3889.5	2.12
3892.9	0.77
3896.4	9.16
3899.8	10.46
3903.2	1.36
3906.6	0.98
3910.1	7.37
3913.5	0.56
3916.9	11.22
3920.3	3.25
3923.7	0
3927.1	0.53
3930.5	3.44
3933.9	4.54
3937.4	3.46
3940.8	0
3944.2	0.05
3947.6	8.49
3950.9	4.76
3954.3	7.1
3957.7	4.94
3961.1	2.18
3964.5	0.73
3967.9	10.64
3971.3	6.37
3974.7	0.25
3978	0.37
3981.4	5.28
3984.8	4.76
3988.1	0
3991.5	0.97
3994.9	0
3998.2	0
4001.6	3.46
4005	0
4008.3	5.77
4011.7	1.87
4015	0.83
4018.4	12.11
4021.7	0
4025.1	0.58
4028.4	4.14
4031.8	2.47
4035.1	0.45
4038.4	7.23
4041.8	6.31
4045.1	7.39
4048.4	2.52
4051.8	1.06
4055.1	0.41
4058.4	4.07
4061.7	1.96
4065.1	0
4068.4	0.38
4071.7	3.08
4075	4.12
4078.3	0.58
4081.6	4.3
4084.9	0
4088.2	0
4091.5	3.1
4094.8	0
4098.1	5.51
4101.4	0
4104.7	2.62
4108	0
4111.3	2.96
4114.6	1.03
4117.9	0.17
4121.2	6.72
4124.4	1.06
4127.7	2.54
4131	0
4134.3	7.18
4137.5	7.12
4140.8	0.24
4144.1	0.35
4147.3	1.08
4150.6	0
4153.9	2.26
4157.1	5.44
4160.4	0
4163.6	0.72
4166.9	0
4170.1	0
4173.4	0.57
4176.6	5.47
4179.9	3.63
4183.1	7.35
4186.4	1.37
4189.6	0.42
4192.8	3.92
4196.1	6.21
4199.3	3.27
4202.5	5.61
4205.8	9.11
4209	12.51
4212.2	5.96
4215.4	0.86
4218.7	6.43
4221.9	6.83
4225.1	7.66
4228.3	0.11
4231.5	9.57
4234.7	7.5
4237.9	1.81
4241.1	1.68
4244.3	0.69
4247.5	0.21
4250.7	4.38
4253.9	0
4257.1	0.03
4260.3	10.81
4263.5	4.46
4266.7	1.6
4269.9	6.19
4273.1	1.21
4276.2	7.66
4279.4	4.95
4282.6	0
4285.8	0.74
4289	7.95
4292.1	3
4295.3	9.21
4298.5	10.74
4301.6	6.07
4304.8	5.02
4307.9	0.88
4311.1	6.01
4314.3	4.88
4317.4	0.06
4320.6	0.32
4323.7	1.13
4326.9	0
4330	0
4333.2	0
4336.3	0
4339.4	0
4342.6	0
4345.7	0
4348.9	0
4352	0
4355.1	0
4358.3	0.31
4361.4	0.52
4364.5	7.87
4367.6	4.9
4370.7	0.54
4373.9	4.1
4377	5.85
4380.1	0
4383.2	0.81
4386.3	1.06
4389.4	0.19
4392.5	12.37
4395.6	14.12
4398.7	16.73
4401.8	18.24
4404.9	22.3
4408	12.23
4411.1	7.53
4414.2	2.42
4417.3	3.91
4420.4	0
4423.5	0.99
4426.6	0
4429.7	4.41
4432.7	0
4435.8	0
4438.9	0.91
4442	3.01
4445	0.19
4448.1	2.05
4451.2	2.66
4454.2	6.17
4457.3	5.81
4460.4	0
4463.4	9.44
4466.5	3.07
4469.5	0.85
4472.6	9.89
4475.7	7.95
4478.7	5.36
4481.8	5.43
4484.8	1.95
4487.8	0.01
4490.9	6.41
4493.9	4.82
4497	0
4500	0.37
4503	7.57
4506.1	2.7
4509.1	4.08
4512.1	0.35
4515.2	9.26
4518.2	0
4521.2	6.24
4524.2	0
4527.3	0
4530.3	0
4533.3	0
4536.3	0
4539.3	0
4542.3	0
4545.3	0
4548.3	0
4551.3	0
